Postcode_District,Year,Measure,Value
SW20,2000,Sales,639
SW3,2000,Sales,826
SW4,2000,Sales,958
SW5,2000,Sales,504
SW6,2000,Sales,1488
SW7,2000,Sales,738
SW8,2000,Sales,593
SW9,2000,Sales,490
TN14,2000,Sales,243
TN16,2000,Sales,396
TW1,2000,Sales,682
TW10,2000,Sales,406
TW11,2000,Sales,563
TW12,2000,Sales,481
TW13,2000,Sales,603
TW14,2000,Sales,504
TW2,2000,Sales,542
TW3,2000,Sales,512
TW4,2000,Sales,338
TW5,2000,Sales,351
TW7,2000,Sales,681
TW8,2000,Sales,286
TW9,2000,Sales,468
UB1,2000,Sales,361
UB10,2000,Sales,604
UB2,2000,Sales,350
UB3,2000,Sales,735
UB4,2000,Sales,700
UB5,2000,Sales,758
UB6,2000,Sales,783
UB7,2000,Sales,654
UB8,2000,Sales,679
UB9,2000,Sales,296
W10,2000,Sales,346
W11,2000,Sales,569
W12,2000,Sales,607
W13,2000,Sales,584
W14,2000,Sales,1112
W1B,2000,Sales,21
W1D,2000,Sales,22
W1F,2000,Sales,31
W1G,2000,Sales,87
W1H,2000,Sales,270
W1J,2000,Sales,99
W1K,2000,Sales,160
W1S,2000,Sales,7
W1T,2000,Sales,158
W1U,2000,Sales,151
W1W,2000,Sales,92
W2,2000,Sales,1482
W3,2000,Sales,797
W4,2000,Sales,1050
W5,2000,Sales,1012
W6,2000,Sales,674
W7,2000,Sales,490
W8,2000,Sales,639
W9,2000,Sales,945
WC1A,2000,Sales,11
WC1B,2000,Sales,23
WC1E,2000,Sales,23
WC1H,2000,Sales,97
WC1N,2000,Sales,62
WC1R,2000,Sales,20
WC1X,2000,Sales,96
WC2B,2000,Sales,62
WC2E,2000,Sales,11
WC2H,2000,Sales,31
WC2N,2000,Sales,24
WC2R,2000,Sales,3
BR1,2001,Sales,1307
BR2,2001,Sales,1109
BR3,2001,Sales,1392
BR4,2001,Sales,357
BR5,2001,Sales,914
BR6,2001,Sales,1008
BR7,2001,Sales,463
CR0,2001,Sales,2324
CR2,2001,Sales,1226
CR3,2001,Sales,756
CR4,2001,Sales,1165
CR5,2001,Sales,616
CR7,2001,Sales,576
CR8,2001,Sales,734
DA1,2001,Sales,1136
DA14,2001,Sales,515
DA15,2001,Sales,722
DA16,2001,Sales,718
DA17,2001,Sales,456
DA18,2001,Sales,45
DA5,2001,Sales,412
DA6,2001,Sales,220
DA7,2001,Sales,732
DA8,2001,Sales,824
E1,2001,Sales,1015
E10,2001,Sales,779
E11,2001,Sales,1254
E12,2001,Sales,670
E13,2001,Sales,691
E14,2001,Sales,2206
E15,2001,Sales,925
E16,2001,Sales,1018
E17,2001,Sales,2239
E18,2001,Sales,471
E1W,2001,Sales,553
E2,2001,Sales,657
E3,2001,Sales,746
E4,2001,Sales,1308
E5,2001,Sales,638
E6,2001,Sales,1570
E7,2001,Sales,888
E8,2001,Sales,579
E9,2001,Sales,466
EC1A,2001,Sales,82
EC1M,2001,Sales,41
EC1N,2001,Sales,33
EC1R,2001,Sales,158
EC1V,2001,Sales,360
EC1Y,2001,Sales,56
EC2A,2001,Sales,60
EC2Y,2001,Sales,161
EC3N,2001,Sales,20
EC3R,2001,Sales,5
EC4A,2001,Sales,14
EC4M,2001,Sales,72
EC4V,2001,Sales,169
EC4Y,2001,Sales,2
EN1,2001,Sales,1089
EN2,2001,Sales,891
EN3,2001,Sales,1445
EN4,2001,Sales,600
EN5,2001,Sales,839
EN8,2001,Sales,862
HA0,2001,Sales,834
HA1,2001,Sales,829
HA2,2001,Sales,964
HA3,2001,Sales,1125
HA4,2001,Sales,936
HA5,2001,Sales,924
HA6,2001,Sales,433
HA7,2001,Sales,599
HA8,2001,Sales,1063
HA9,2001,Sales,667
IG1,2001,Sales,1096
IG11,2001,Sales,984
IG2,2001,Sales,539
IG3,2001,Sales,658
IG4,2001,Sales,157
IG5,2001,Sales,296
IG6,2001,Sales,613
IG7,2001,Sales,373
IG8,2001,Sales,855
IG9,2001,Sales,385
KT1,2001,Sales,616
KT2,2001,Sales,734
KT3,2001,Sales,734
KT4,2001,Sales,695
KT5,2001,Sales,460
KT6,2001,Sales,1004
KT8,2001,Sales,489
KT9,2001,Sales,578
N1,2001,Sales,1331
N10,2001,Sales,627
N11,2001,Sales,665
N12,2001,Sales,527
N13,2001,Sales,640
N14,2001,Sales,538
N15,2001,Sales,669
N16,2001,Sales,995
N17,2001,Sales,876
N18,2001,Sales,536
N19,2001,Sales,476
N1C,2001,Sales,0
N2,2001,Sales,478
N20,2001,Sales,347
N21,2001,Sales,647
N22,2001,Sales,766
N3,2001,Sales,555
N4,2001,Sales,833
N5,2001,Sales,409
N6,2001,Sales,532
N7,2001,Sales,605
N8,2001,Sales,868
N9,2001,Sales,1075
NW1,2001,Sales,959
NW10,2001,Sales,1376
NW11,2001,Sales,533
NW2,2001,Sales,1463
NW3,2001,Sales,1146
NW4,2001,Sales,595
NW5,2001,Sales,356
NW6,2001,Sales,1389
NW7,2001,Sales,430
NW8,2001,Sales,794
NW9,2001,Sales,937
RM1,2001,Sales,527
RM10,2001,Sales,637
RM11,2001,Sales,645
RM12,2001,Sales,672
RM13,2001,Sales,565
RM14,2001,Sales,510
RM2,2001,Sales,260
RM3,2001,Sales,722
RM4,2001,Sales,100
RM5,2001,Sales,318
RM6,2001,Sales,698
RM7,2001,Sales,627
RM8,2001,Sales,720
RM9,2001,Sales,520
SE1,2001,Sales,1780
SE10,2001,Sales,615
SE11,2001,Sales,249
SE12,2001,Sales,559
SE13,2001,Sales,910
SE14,2001,Sales,474
SE15,2001,Sales,813
SE16,2001,Sales,1165
SE17,2001,Sales,237
SE18,2001,Sales,1143
SE19,2001,Sales,709
SE2,2001,Sales,405
SE20,2001,Sales,715
SE21,2001,Sales,297
SE22,2001,Sales,731
SE23,2001,Sales,751
SE24,2001,Sales,381
SE25,2001,Sales,1081
SE26,2001,Sales,684
SE27,2001,Sales,473
SE28,2001,Sales,1165
SE3,2001,Sales,707
SE4,2001,Sales,579
SE5,2001,Sales,645
SE6,2001,Sales,1116
SE7,2001,Sales,283
SE8,2001,Sales,486
SE9,2001,Sales,1063
SM1,2001,Sales,988
SM2,2001,Sales,907
SM3,2001,Sales,479
SM4,2001,Sales,740
SM5,2001,Sales,919
SM6,2001,Sales,881
SM7,2001,Sales,387
SW10,2001,Sales,571
SW11,2001,Sales,1919
SW12,2001,Sales,989
SW13,2001,Sales,381
SW14,2001,Sales,417
SW15,2001,Sales,1487
SW16,2001,Sales,1816
SW17,2001,Sales,1635
SW18,2001,Sales,1860
SW19,2001,Sales,2152
SW1A,2001,Sales,19
SW1E,2001,Sales,17
SW1H,2001,Sales,40
SW1P,2001,Sales,227
SW1V,2001,Sales,521
SW1W,2001,Sales,207
SW1X,2001,Sales,256
SW1Y,2001,Sales,33
SW2,2001,Sales,1152
SW20,2001,Sales,711
SW3,2001,Sales,704
SW4,2001,Sales,894
SW5,2001,Sales,465
SW6,2001,Sales,1597
SW7,2001,Sales,647
SW8,2001,Sales,583
SW9,2001,Sales,505
TN14,2001,Sales,257
TN16,2001,Sales,403
TW1,2001,Sales,822
TW10,2001,Sales,423
TW11,2001,Sales,646
TW12,2001,Sales,563
TW13,2001,Sales,707
TW14,2001,Sales,522
TW2,2001,Sales,778
TW3,2001,Sales,627
TW4,2001,Sales,318
TW5,2001,Sales,351
TW7,2001,Sales,714
TW8,2001,Sales,360
TW9,2001,Sales,556
UB1,2001,Sales,410
UB10,2001,Sales,477
UB2,2001,Sales,386
UB3,2001,Sales,733
UB4,2001,Sales,681
UB5,2001,Sales,855
UB6,2001,Sales,876
UB7,2001,Sales,523
UB8,2001,Sales,596
UB9,2001,Sales,273
W10,2001,Sales,352
W11,2001,Sales,546
W12,2001,Sales,665
W13,2001,Sales,702
W14,2001,Sales,964
W1B,2001,Sales,17
W1D,2001,Sales,25
W1F,2001,Sales,31
W1G,2001,Sales,103
W1H,2001,Sales,236
W1J,2001,Sales,85
W1K,2001,Sales,155
W1S,2001,Sales,8
W1T,2001,Sales,91
W1U,2001,Sales,158
W1W,2001,Sales,74
W2,2001,Sales,1381
W3,2001,Sales,832
W4,2001,Sales,1209
W5,2001,Sales,1185
W6,2001,Sales,648
W7,2001,Sales,601
W8,2001,Sales,531
W9,2001,Sales,1006
WC1A,2001,Sales,7
WC1B,2001,Sales,20
WC1E,2001,Sales,18
WC1H,2001,Sales,132
WC1N,2001,Sales,58
WC1R,2001,Sales,42
WC1X,2001,Sales,83
WC2B,2001,Sales,47
WC2E,2001,Sales,29
WC2H,2001,Sales,34
WC2N,2001,Sales,16
WC2R,2001,Sales,3
BR1,2002,Sales,1516
BR2,2002,Sales,1170
BR3,2002,Sales,1489
BR4,2002,Sales,415
BR5,2002,Sales,1031
BR6,2002,Sales,1079
BR7,2002,Sales,493
CR0,2002,Sales,3422
CR2,2002,Sales,1255
CR3,2002,Sales,847
CR4,2002,Sales,1214
CR5,2002,Sales,666
CR7,2002,Sales,937
CR8,2002,Sales,747
DA1,2002,Sales,1405
DA14,2002,Sales,515
DA15,2002,Sales,779
DA16,2002,Sales,766
DA17,2002,Sales,532
DA18,2002,Sales,50
DA5,2002,Sales,458
DA6,2002,Sales,231
DA7,2002,Sales,762
DA8,2002,Sales,957
E1,2002,Sales,871
E10,2002,Sales,810
E11,2002,Sales,1228
E12,2002,Sales,763
E13,2002,Sales,833
E14,2002,Sales,1979
E15,2002,Sales,813
E16,2002,Sales,1003
E17,2002,Sales,2187
E18,2002,Sales,477
E1W,2002,Sales,492
E2,2002,Sales,768
E3,2002,Sales,780
E4,2002,Sales,1339
E5,2002,Sales,650
E6,2002,Sales,1564
E7,2002,Sales,825
E8,2002,Sales,574
E9,2002,Sales,575
EC1A,2002,Sales,82
EC1M,2002,Sales,103
EC1N,2002,Sales,51
EC1R,2002,Sales,114
EC1V,2002,Sales,271
EC1Y,2002,Sales,105
EC2A,2002,Sales,47
EC2Y,2002,Sales,162
EC3N,2002,Sales,155
EC3R,2002,Sales,75
EC4A,2002,Sales,17
EC4M,2002,Sales,9
EC4V,2002,Sales,162
EC4Y,2002,Sales,3
EN1,2002,Sales,1128
EN2,2002,Sales,894
EN3,2002,Sales,1501
EN4,2002,Sales,642
EN5,2002,Sales,969
EN8,2002,Sales,942
HA0,2002,Sales,854
HA1,2002,Sales,910
HA2,2002,Sales,961
HA3,2002,Sales,1096
HA4,2002,Sales,1182
HA5,2002,Sales,880
HA6,2002,Sales,537
HA7,2002,Sales,722
HA8,2002,Sales,1090
HA9,2002,Sales,750
IG1,2002,Sales,1226
IG11,2002,Sales,1016
IG2,2002,Sales,526
IG3,2002,Sales,708
IG4,2002,Sales,173
IG5,2002,Sales,331
IG6,2002,Sales,688
IG7,2002,Sales,423
IG8,2002,Sales,949
IG9,2002,Sales,370
KT1,2002,Sales,638
KT2,2002,Sales,865
KT3,2002,Sales,848
KT4,2002,Sales,757
KT5,2002,Sales,553
KT6,2002,Sales,967
KT8,2002,Sales,576
KT9,2002,Sales,560
N1,2002,Sales,1532
N10,2002,Sales,665
N11,2002,Sales,688
N12,2002,Sales,605
N13,2002,Sales,718
N14,2002,Sales,575
N15,2002,Sales,657
N16,2002,Sales,1047
N17,2002,Sales,843
N18,2002,Sales,543
N19,2002,Sales,505
N1C,2002,Sales,0
N2,2002,Sales,552
N20,2002,Sales,364
N21,2002,Sales,557
N22,2002,Sales,757
N3,2002,Sales,568
N4,2002,Sales,764
N5,2002,Sales,471
N6,2002,Sales,529
N7,2002,Sales,677
N8,2002,Sales,939
N9,2002,Sales,1142
NW1,2002,Sales,844
NW10,2002,Sales,1346
NW11,2002,Sales,582
NW2,2002,Sales,1264
NW3,2002,Sales,1239
NW4,2002,Sales,620
NW5,2002,Sales,398
NW6,2002,Sales,1499
NW7,2002,Sales,575
NW8,2002,Sales,907
NW9,2002,Sales,984
RM1,2002,Sales,604
RM10,2002,Sales,742
RM11,2002,Sales,669
RM12,2002,Sales,696
RM13,2002,Sales,534
RM14,2002,Sales,492
RM2,2002,Sales,346
RM3,2002,Sales,723
RM4,2002,Sales,105
RM5,2002,Sales,368
RM6,2002,Sales,859
RM7,2002,Sales,597
RM8,2002,Sales,751
RM9,2002,Sales,651
SE1,2002,Sales,1478
SE10,2002,Sales,652
SE11,2002,Sales,260
SE12,2002,Sales,666
SE13,2002,Sales,1040
SE14,2002,Sales,558
SE15,2002,Sales,901
SE16,2002,Sales,1080
SE17,2002,Sales,245
SE18,2002,Sales,1363
SE19,2002,Sales,827
SE2,2002,Sales,409
SE20,2002,Sales,635
SE21,2002,Sales,341
SE22,2002,Sales,873
SE23,2002,Sales,860
SE24,2002,Sales,410
SE25,2002,Sales,1114
SE26,2002,Sales,711
SE27,2002,Sales,499
SE28,2002,Sales,1115
SE3,2002,Sales,816
SE4,2002,Sales,604
SE5,2002,Sales,647
SE6,2002,Sales,1173
SE7,2002,Sales,343
SE8,2002,Sales,609
SE9,2002,Sales,1184
SM1,2002,Sales,1128
SM2,2002,Sales,840
SM3,2002,Sales,505
SM4,2002,Sales,689
SM5,2002,Sales,932
SM6,2002,Sales,900
SM7,2002,Sales,485
SW10,2002,Sales,522
SW11,2002,Sales,1942
SW12,2002,Sales,954
SW13,2002,Sales,447
SW14,2002,Sales,521
SW15,2002,Sales,1532
SW16,2002,Sales,2030
SW17,2002,Sales,1795
SW18,2002,Sales,1936
SW19,2002,Sales,2295
SW1A,2002,Sales,15
SW1E,2002,Sales,11
SW1H,2002,Sales,147
SW1P,2002,Sales,274
SW1V,2002,Sales,430
SW1W,2002,Sales,183
SW1X,2002,Sales,340
SW1Y,2002,Sales,27
SW2,2002,Sales,1191
SW20,2002,Sales,772
SW3,2002,Sales,843
SW4,2002,Sales,925
SW5,2002,Sales,532
SW6,2002,Sales,1721
SW7,2002,Sales,665
SW8,2002,Sales,624
SW9,2002,Sales,553
TN14,2002,Sales,282
TN16,2002,Sales,450
TW1,2002,Sales,849
TW10,2002,Sales,505
TW11,2002,Sales,740
TW12,2002,Sales,552
TW13,2002,Sales,748
TW14,2002,Sales,517
TW2,2002,Sales,787
TW3,2002,Sales,721
TW4,2002,Sales,397
TW5,2002,Sales,376
TW7,2002,Sales,758
TW8,2002,Sales,530
TW9,2002,Sales,691
UB1,2002,Sales,407
UB10,2002,Sales,645
UB2,2002,Sales,389
UB3,2002,Sales,851
UB4,2002,Sales,842
UB5,2002,Sales,821
UB6,2002,Sales,915
UB7,2002,Sales,651
UB8,2002,Sales,722
UB9,2002,Sales,325
W10,2002,Sales,412
W11,2002,Sales,654
W12,2002,Sales,729
W13,2002,Sales,737
W14,2002,Sales,1180
W1B,2002,Sales,25
W1D,2002,Sales,15
W1F,2002,Sales,34
W1G,2002,Sales,80
W1H,2002,Sales,416
W1J,2002,Sales,89
W1K,2002,Sales,112
W1S,2002,Sales,11
W1T,2002,Sales,78
W1U,2002,Sales,158
W1W,2002,Sales,95
W2,2002,Sales,1606
W3,2002,Sales,946
W4,2002,Sales,1253
W5,2002,Sales,1183
W6,2002,Sales,734
W7,2002,Sales,614
W8,2002,Sales,599
W9,2002,Sales,1116
WC1A,2002,Sales,10
WC1B,2002,Sales,29
WC1E,2002,Sales,21
WC1H,2002,Sales,122
WC1N,2002,Sales,74
WC1R,2002,Sales,13
WC1X,2002,Sales,65
WC2B,2002,Sales,36
WC2E,2002,Sales,30
WC2H,2002,Sales,44
WC2N,2002,Sales,15
WC2R,2002,Sales,3
BR1,2003,Sales,1245
BR2,2003,Sales,963
BR3,2003,Sales,1363
BR4,2003,Sales,332
BR5,2003,Sales,919
BR6,2003,Sales,927
BR7,2003,Sales,419
CR0,2003,Sales,3006
CR2,2003,Sales,1116
CR3,2003,Sales,793
CR4,2003,Sales,1171
CR5,2003,Sales,558
CR7,2003,Sales,946
CR8,2003,Sales,655
DA1,2003,Sales,1338
DA14,2003,Sales,465
DA15,2003,Sales,679
DA16,2003,Sales,667
DA17,2003,Sales,504
DA18,2003,Sales,50
DA5,2003,Sales,421
DA6,2003,Sales,185
DA7,2003,Sales,649
DA8,2003,Sales,870
E1,2003,Sales,791
E10,2003,Sales,746
E11,2003,Sales,1151
E12,2003,Sales,615
E13,2003,Sales,799
E14,2003,Sales,1688
E15,2003,Sales,935
E16,2003,Sales,982
E17,2003,Sales,2088
E18,2003,Sales,407
E1W,2003,Sales,383
E2,2003,Sales,653
E3,2003,Sales,751
E4,2003,Sales,1205
E5,2003,Sales,507
E6,2003,Sales,1561
E7,2003,Sales,767
E8,2003,Sales,396
E9,2003,Sales,426
EC1A,2003,Sales,106
EC1M,2003,Sales,47
EC1N,2003,Sales,41
EC1R,2003,Sales,75
EC1V,2003,Sales,349
EC1Y,2003,Sales,53
EC2A,2003,Sales,42
EC2Y,2003,Sales,161
EC3N,2003,Sales,326
EC3R,2003,Sales,10
EC4A,2003,Sales,25
EC4M,2003,Sales,18
EC4V,2003,Sales,122
EC4Y,2003,Sales,61
EN1,2003,Sales,1088
EN2,2003,Sales,743
EN3,2003,Sales,1245
EN4,2003,Sales,574
EN5,2003,Sales,687
EN8,2003,Sales,784
HA0,2003,Sales,800
HA1,2003,Sales,786
HA2,2003,Sales,944
HA3,2003,Sales,1098
HA4,2003,Sales,1083
HA5,2003,Sales,836
HA6,2003,Sales,421
HA7,2003,Sales,656
HA8,2003,Sales,1045
HA9,2003,Sales,652
IG1,2003,Sales,1238
IG11,2003,Sales,980
IG2,2003,Sales,484
IG3,2003,Sales,653
IG4,2003,Sales,159
IG5,2003,Sales,309
IG6,2003,Sales,601
IG7,2003,Sales,422
IG8,2003,Sales,764
IG9,2003,Sales,305
KT1,2003,Sales,560
KT2,2003,Sales,708
KT3,2003,Sales,680
KT4,2003,Sales,610
KT5,2003,Sales,477
KT6,2003,Sales,798
KT8,2003,Sales,431
KT9,2003,Sales,461
N1,2003,Sales,1209
N10,2003,Sales,521
N11,2003,Sales,528
N12,2003,Sales,478
N13,2003,Sales,549
N14,2003,Sales,571
N15,2003,Sales,600
N16,2003,Sales,816
N17,2003,Sales,832
N18,2003,Sales,543
N19,2003,Sales,464
N1C,2003,Sales,0
N2,2003,Sales,370
N20,2003,Sales,306
N21,2003,Sales,457
N22,2003,Sales,654
N3,2003,Sales,433
N4,2003,Sales,670
N5,2003,Sales,334
N6,2003,Sales,409
N7,2003,Sales,532
N8,2003,Sales,662
N9,2003,Sales,998
NW1,2003,Sales,775
NW10,2003,Sales,1155
NW11,2003,Sales,583
NW2,2003,Sales,952
NW3,2003,Sales,951
NW4,2003,Sales,572
NW5,2003,Sales,355
NW6,2003,Sales,1186
NW7,2003,Sales,604
NW8,2003,Sales,660
NW9,2003,Sales,917
RM1,2003,Sales,464
RM10,2003,Sales,781
RM11,2003,Sales,625
RM12,2003,Sales,638
RM13,2003,Sales,469
RM14,2003,Sales,466
RM2,2003,Sales,376
RM3,2003,Sales,694
RM4,2003,Sales,82
RM5,2003,Sales,317
RM6,2003,Sales,734
RM7,2003,Sales,607
RM8,2003,Sales,814
RM9,2003,Sales,795
SE1,2003,Sales,1360
SE10,2003,Sales,627
SE11,2003,Sales,230
SE12,2003,Sales,600
SE13,2003,Sales,1207
SE14,2003,Sales,436
SE15,2003,Sales,827
SE16,2003,Sales,969
SE17,2003,Sales,236
SE18,2003,Sales,1374
SE19,2003,Sales,687
SE2,2003,Sales,468
SE20,2003,Sales,508
SE21,2003,Sales,286
SE22,2003,Sales,678
SE23,2003,Sales,808
SE24,2003,Sales,326
SE25,2003,Sales,971
SE26,2003,Sales,553
SE27,2003,Sales,441
SE28,2003,Sales,1088
SE3,2003,Sales,706
SE4,2003,Sales,502
SE5,2003,Sales,655
SE6,2003,Sales,1003
SE7,2003,Sales,303
SE8,2003,Sales,352
SE9,2003,Sales,1066
SM1,2003,Sales,981
SM2,2003,Sales,736
SM3,2003,Sales,426
SM4,2003,Sales,647
SM5,2003,Sales,870
SM6,2003,Sales,854
SM7,2003,Sales,411
SW10,2003,Sales,659
SW11,2003,Sales,1631
SW12,2003,Sales,788
SW13,2003,Sales,343
SW14,2003,Sales,454
SW15,2003,Sales,1420
SW16,2003,Sales,1802
SW17,2003,Sales,1387
SW18,2003,Sales,1473
SW19,2003,Sales,1752
SW1A,2003,Sales,18
SW1E,2003,Sales,12
SW1H,2003,Sales,62
SW1P,2003,Sales,354
SW1V,2003,Sales,406
SW1W,2003,Sales,139
SW1X,2003,Sales,243
SW1Y,2003,Sales,37
SW2,2003,Sales,1055
SW20,2003,Sales,624
SW3,2003,Sales,651
SW4,2003,Sales,783
SW5,2003,Sales,354
SW6,2003,Sales,1451
SW7,2003,Sales,493
SW8,2003,Sales,774
SW9,2003,Sales,448
TN14,2003,Sales,268
TN16,2003,Sales,404
TW1,2003,Sales,725
TW10,2003,Sales,457
TW11,2003,Sales,735
TW12,2003,Sales,504
TW13,2003,Sales,735
TW14,2003,Sales,520
TW2,2003,Sales,683
TW3,2003,Sales,597
TW4,2003,Sales,319
TW5,2003,Sales,381
TW7,2003,Sales,795
TW8,2003,Sales,543
TW9,2003,Sales,531
UB1,2003,Sales,455
UB10,2003,Sales,572
UB2,2003,Sales,408
UB3,2003,Sales,918
UB4,2003,Sales,802
UB5,2003,Sales,961
UB6,2003,Sales,857
UB7,2003,Sales,607
UB8,2003,Sales,811
UB9,2003,Sales,275
W10,2003,Sales,304
W11,2003,Sales,484
W12,2003,Sales,616
W13,2003,Sales,604
W14,2003,Sales,778
W1B,2003,Sales,13
W1D,2003,Sales,22
W1F,2003,Sales,28
W1G,2003,Sales,75
W1H,2003,Sales,209
W1J,2003,Sales,58
W1K,2003,Sales,104
W1S,2003,Sales,9
W1T,2003,Sales,62
W1U,2003,Sales,122
W1W,2003,Sales,72
W2,2003,Sales,1492
W3,2003,Sales,817
W4,2003,Sales,957
W5,2003,Sales,1003
W6,2003,Sales,665
W7,2003,Sales,544
W8,2003,Sales,436
W9,2003,Sales,792
WC1A,2003,Sales,13
WC1B,2003,Sales,24
WC1E,2003,Sales,16
WC1H,2003,Sales,125
WC1N,2003,Sales,57
WC1R,2003,Sales,5
WC1X,2003,Sales,105
WC2B,2003,Sales,32
WC2E,2003,Sales,36
WC2H,2003,Sales,33
WC2N,2003,Sales,12
WC2R,2003,Sales,1
BR1,2004,Sales,1362
BR2,2004,Sales,1232
BR3,2004,Sales,1422
BR4,2004,Sales,383
BR5,2004,Sales,847
BR6,2004,Sales,1017
BR7,2004,Sales,446
CR0,2004,Sales,3055
CR2,2004,Sales,1141
CR3,2004,Sales,721
CR4,2004,Sales,1150
CR5,2004,Sales,662
CR7,2004,Sales,829
CR8,2004,Sales,681
DA1,2004,Sales,1239
DA14,2004,Sales,457
DA15,2004,Sales,654
DA16,2004,Sales,747
DA17,2004,Sales,442
DA18,2004,Sales,64
DA5,2004,Sales,375
DA6,2004,Sales,220
DA7,2004,Sales,740
DA8,2004,Sales,812
E1,2004,Sales,1029
E10,2004,Sales,678
E11,2004,Sales,1021
E12,2004,Sales,499
E13,2004,Sales,663
E14,2004,Sales,2877
E15,2004,Sales,706
E16,2004,Sales,796
E17,2004,Sales,2031
E18,2004,Sales,453
E1W,2004,Sales,515
E2,2004,Sales,683
E3,2004,Sales,880
E4,2004,Sales,1262
E5,2004,Sales,611
E6,2004,Sales,1493
E7,2004,Sales,785
E8,2004,Sales,579
E9,2004,Sales,495
EC1A,2004,Sales,76
EC1M,2004,Sales,51
EC1N,2004,Sales,37
EC1R,2004,Sales,78
EC1V,2004,Sales,182
EC1Y,2004,Sales,44
EC2A,2004,Sales,65
EC2Y,2004,Sales,137
EC3N,2004,Sales,10
EC3R,2004,Sales,20
EC4A,2004,Sales,13
EC4M,2004,Sales,3
EC4V,2004,Sales,119
EC4Y,2004,Sales,6
EN1,2004,Sales,1105
EN2,2004,Sales,735
EN3,2004,Sales,1185
EN4,2004,Sales,563
EN5,2004,Sales,767
EN8,2004,Sales,995
HA0,2004,Sales,620
HA1,2004,Sales,722
HA2,2004,Sales,895
HA3,2004,Sales,1003
HA4,2004,Sales,1112
HA5,2004,Sales,853
HA6,2004,Sales,436
HA7,2004,Sales,654
HA8,2004,Sales,1034
HA9,2004,Sales,736
IG1,2004,Sales,1065
IG11,2004,Sales,1049
IG2,2004,Sales,682
IG3,2004,Sales,589
IG4,2004,Sales,154
IG5,2004,Sales,359
IG6,2004,Sales,588
IG7,2004,Sales,431
IG8,2004,Sales,835
IG9,2004,Sales,382
KT1,2004,Sales,557
KT2,2004,Sales,938
KT3,2004,Sales,811
KT4,2004,Sales,628
KT5,2004,Sales,441
KT6,2004,Sales,898
KT8,2004,Sales,465
KT9,2004,Sales,510
N1,2004,Sales,1394
N10,2004,Sales,566
N11,2004,Sales,604
N12,2004,Sales,731
N13,2004,Sales,564
N14,2004,Sales,520
N15,2004,Sales,651
N16,2004,Sales,918
N17,2004,Sales,837
N18,2004,Sales,567
N19,2004,Sales,473
N1C,2004,Sales,0
N2,2004,Sales,428
N20,2004,Sales,393
N21,2004,Sales,463
N22,2004,Sales,696
N3,2004,Sales,470
N4,2004,Sales,866
N5,2004,Sales,402
N6,2004,Sales,467
N7,2004,Sales,609
N8,2004,Sales,915
N9,2004,Sales,922
NW1,2004,Sales,965
NW10,2004,Sales,1167
NW11,2004,Sales,490
NW2,2004,Sales,1036
NW3,2004,Sales,1113
NW4,2004,Sales,609
NW5,2004,Sales,397
NW6,2004,Sales,1359
NW7,2004,Sales,541
NW8,2004,Sales,639
NW9,2004,Sales,868
RM1,2004,Sales,494
RM10,2004,Sales,723
RM11,2004,Sales,628
RM12,2004,Sales,794
RM13,2004,Sales,505
RM14,2004,Sales,482
RM2,2004,Sales,370
RM3,2004,Sales,752
RM4,2004,Sales,84
RM5,2004,Sales,342
RM6,2004,Sales,881
RM7,2004,Sales,614
RM8,2004,Sales,805
RM9,2004,Sales,724
SE1,2004,Sales,1693
SE10,2004,Sales,724
SE11,2004,Sales,250
SE12,2004,Sales,589
SE13,2004,Sales,1041
SE14,2004,Sales,478
SE15,2004,Sales,981
SE16,2004,Sales,1049
SE17,2004,Sales,259
SE18,2004,Sales,1457
SE19,2004,Sales,703
SE2,2004,Sales,569
SE20,2004,Sales,570
SE21,2004,Sales,316
SE22,2004,Sales,802
SE23,2004,Sales,810
SE24,2004,Sales,377
SE25,2004,Sales,974
SE26,2004,Sales,696
SE27,2004,Sales,477
SE28,2004,Sales,1134
SE3,2004,Sales,869
SE4,2004,Sales,609
SE5,2004,Sales,693
SE6,2004,Sales,1116
SE7,2004,Sales,308
SE8,2004,Sales,504
SE9,2004,Sales,1164
SM1,2004,Sales,1118
SM2,2004,Sales,834
SM3,2004,Sales,457
SM4,2004,Sales,668
SM5,2004,Sales,834
SM6,2004,Sales,852
SM7,2004,Sales,386
SW10,2004,Sales,521
SW11,2004,Sales,1955
SW12,2004,Sales,952
SW13,2004,Sales,435
SW14,2004,Sales,469
SW15,2004,Sales,1583
SW16,2004,Sales,1854
SW17,2004,Sales,1552
SW18,2004,Sales,1940
SW19,2004,Sales,2160
SW1A,2004,Sales,14
SW1E,2004,Sales,14
SW1H,2004,Sales,34
SW1P,2004,Sales,278
SW1V,2004,Sales,531
SW1W,2004,Sales,194
SW1X,2004,Sales,271
SW1Y,2004,Sales,13
SW2,2004,Sales,1093
SW20,2004,Sales,704
SW3,2004,Sales,780
SW4,2004,Sales,856
SW5,2004,Sales,431
SW6,2004,Sales,1684
SW7,2004,Sales,592
SW8,2004,Sales,636
SW9,2004,Sales,615
TN14,2004,Sales,277
TN16,2004,Sales,435
TW1,2004,Sales,802
TW10,2004,Sales,424
TW11,2004,Sales,703
TW12,2004,Sales,550
TW13,2004,Sales,701
TW14,2004,Sales,511
TW2,2004,Sales,747
TW3,2004,Sales,575
